8001	50	1
8375	50	1
1127	51	1
3905	51	1
6942	51	1
3114	52	1
3665	52	1
3714	52	1
4183	52	1
6106	52	1
6244	52	1
7788	52	1
8886	52	1
152	53	1
4717	53	1
4735	53	1
7760	53	1
8438	53	1
8581	53	1
9381	53	1
489	54	1
1121	54	1
36	55	1
3494	56	1
3822	56	1
5313	56	1
1265	57	1
3518	57	1
4607	57	1
26	58	1
107	58	1
993	58	1
1039	58	1
1148	58	1
1734	58	1
2078	58	1
3561	58	1
5800	58	1
5941	58	1
6846	58	1
7079	58	1
8295	58	1
9672	58	1
3044	59	1
5252	59	1
7764	59	1
3668	60	1
5658	60	1
4560	61	1
5121	61	1
6777	61	1
7706	61	1
8287	62	1
5580	63	1
1585	64	1
5461	64	1
5771	64	1
7760	64	1
6803	65	1
468	66	1
1643	66	1
4128	66	1
8479	67	1
2520	68	1
5925	68	1
954	69	1
3790	69	1
8016	69	1
71	70	1
6203	70	1
8312	70	1
9627	70	1
70	71	1
6203	71	1
8312	71	1
9627	71	1
2917	72	1
9333	72	1
3930	73	1
5311	73	1
183	74	1
1984	75	1
466	76	1
929	76	1
1818	76	1
2253	76	1
2780	76	1
3126	76	1
3438	76	1
6132	76	1
6237	76	1
6493	76	1
7377	76	1
7992	76	1
8068	76	1
8239	76	1
8934	76	1
9355	76	1
445	77	1
4693	77	1
79	78	1
424	78	1
1478	78	1
1626	78	1
2306	78	1
2543	78	1
2743	78	1
2863	78	1
3043	78	1
3942	78	1
4020	78	1
4645	78	1
5907	78	1
6251	78	1
6504	78	1
7566	78	1
7892	78	1
8100	78	1
8102	78	1
8104	78	1
8377	78	1
8392	78	1
78	79	1
5907	79	1
8377	79	1
6433	80	1
6792	80	1
86	81	1
286	81	1
772	81	1
828	81	1
852	81	1
905	81	1
3135	81	1
3567	81	1
3752	81	1
5043	81	1
6584	81	1
6890	81	1
7978	81	1
8542	81	1
8713	81	1
8733	81	1
150	82	1
863	82	1
871	82	1
1322	82	1
3050	82	1
4856	82	1
9342	82	1
1095	83	1
1645	83	1
6476	83	1
8503	83	1
9634	83	1
3078	84	1
3413	84	1
6335	84	1
1386	85	1
5880	85	1
5881	85	1
9566	85	1
9681	85	1
81	86	1
905	86	1
553	87	1
4199	87	1
4514	87	1
6128	87	1
7349	87	1
7480	87	1
7505	87	1
8804	87	1
7887	88	1
1912	89	1
145	90	1
1025	90	1
1047	90	1
1743	90	1
2721	90	1
4035	90	1
4338	90	1
4755	90	1
5567	90	1
7188	90	1
7576	90	1
8452	90	1
8615	90	1
9521	90	1
1911	91	1
3083	91	1
5339	91	1
8194	91	1
233	92	1
911	92	1
995	92	1
1333	92	1
1462	92	1
2193	92	1
2321	92	1
2385	92	1
2575	92	1
3568	92	1
4004	92	1
4287	92	1
4303	92	1
4387	92	1
4476	92	1
4751	92	1
5159	92	1
5689	92	1
5914	92	1
6013	92	1
6150	92	1
6299	92	1
6561	92	1
6653	92	1
6900	92	1
6915	92	1
7205	92	1
8032	92	1
8355	92	1
8766	92	1
8839	92	1
106	93	1
878	93	1
1230	93	1
1378	93	1
3875	93	1
6787	93	1
7203	93	1
8416	93	1
9470	93	1
6696	94	1
8122	94	1
876	95	1
888	95	1
1929	95	1
1975	95	1
4203	95	1
9158	95	1
5516	96	1
5836	96	1
766	97	1
3087	97	1
3088	97	1
3136	97	1
3640	97	1
7236	97	1
8493	97	1
9244	97	1
9540	97	1
9571	97	1
9415	98	1
2989	99	1
3436	99	1
1422	100	1
1686	100	1
2165	100	1
2833	100	1
2858	100	1
4838	100	1
5128	100	1
6342	100	1
6635	100	1
6983	100	1
7356	100	1
8426	100	1
2293	101	1
1643	102	1
21	103	1
5423	103	1
5893	103	1
707	104	1
5824	104	1
7730	104	1
5455	105	1
93	106	1
878	106	1
1230	106	1
7203	106	1
9556	106	1
58	107	1
150	107	1
1039	107	1
1148	107	1
1811	107	1
2078	107	1
4329	107	1
5790	107	1
5941	107	1
6029	107	1
7102	107	1
8211	107	1
8295	107	1
8532	107	1
5209	108	1
8560	108	1
3852	109	1
5794	109	1
8330	109	1
8727	109	1
1552	110	1
2357	110	1
5329	110	1
6060	110	1
6106	110	1
6405	110	1
6537	110	1
6599	110	1
8457	110	1
8886	110	1
3115	111	1
3751	111	1
2255	112	1
3790	112	1
5241	112	1
7487	112	1
5001	113	1
5055	113	1
5501	114	1
3300	115	1
5501	116	1
7152	116	1
3009	117	1
5943	117	1
433	118	1
772	118	1
2349	118	1
4391	118	1
5043	118	1
303	119	1
1456	119	1
1218	120	1
1415	120	1
2391	120	1
2423	120	1
3508	120	1
5168	120	1
2747	121	1
2454	122	1
5453	122	1
8187	122	1
2653	123	1
2225	124	1
2235	124	1
4268	124	1
6914	125	1
2455	126	1
9396	126	1
3313	127	1
4960	127	1
9619	127	1
4583	128	1
6810	128	1
8534	128	1
1865	129	1
3413	129	1
3598	129	1
4776	129	1
8251	129	1
6441	130	1
2375	131	1
3093	132	1
6825	132	1
7026	132	1
9534	133	1
2049	134	1
4104	134	1
6607	134	1
733	135	1
6154	135	1
1028	136	1
1593	136	1
2802	136	1
6520	136	1
472	137	1
4302	137	1
4736	137	1
4802	137	1
5544	137	1
8084	137	1
9424	137	1
2743	138	1
6123	138	1
327	139	1
630	139	1
664	139	1
930	139	1
3357	139	1
3553	139	1
7073	139	1
9777	139	1
810	140	1
1069	140	1
1070	140	1
1974	140	1
2035	140	1
2157	140	1
3042	140	1
3341	140	1
3546	140	1
4454	140	1
4732	140	1
7598	140	1
8163	140	1
8348	140	1
8540	140	1
8752	140	1
8765	140	1
9228	140	1
9320	140	1
9605	140	1
5066	141	1
5049	142	1
196	143	1
1044	143	1
1180	143	1
6062	143	1
7729	143	1
9725	143	1
6145	144	1
9373	144	1
90	145	1
1047	145	1
2667	145	1
4969	145	1
7920	145	1
9521	145	1
351	146	1
4404	146	1
8211	146	1
6777	147	1
7706	147	1
1851	148	1
6943	148	1
8211	148	1
1691	149	1
4607	149	1
82	150	1
107	150	1
486	150	1
821	150	1
871	150	1
992	150	1
1478	150	1
1570	150	1
1784	150	1
3050	150	1
4188	150	1
5941	150	1
6091	150	1
6846	150	1
8211	150	1
8532	150	1
8621	150	1
8998	150	1
9319	150	1
4066	151	1
5403	151	1
53	152	1
3899	153	1
7044	153	1
228	154	1
1325	154	1
4270	154	1
5950	154	1
6319	154	1
7109	154	1
7790	154	1
518	155	1
8568	156	1
2303	157	1
3967	157	1
5442	157	1
8274	157	1
9189	157	1
838	158	1
8330	158	1
2299	159	1
3167	159	1
5871	159	1
9457	159	1
1900	160	1
2256	160	1
4157	160	1
7081	160	1
8451	160	1
8666	160	1
8	161	1
395	161	1
994	161	1
1871	161	1
2382	161	1
2989	161	1
3160	161	1
3547	161	1
4178	161	1
4612	161	1
4843	161	1
5745	161	1
6579	161	1
7433	161	1
7529	161	1
7828	161	1
8534	161	1
9192	161	1
3207	162	1
3665	162	1
3905	162	1
7689	162	1
7896	162	1
5244	163	1
7860	163	1
166	164	1
715	164	1
1378	164	1
1677	164	1
2378	164	1
3526	164	1
3789	164	1
3790	164	1
3974	164	1
4013	164	1
4038	164	1
4400	164	1
4616	164	1
5015	164	1
5324	164	1
5694	164	1
6004	164	1
6136	164	1
6246	164	1
6711	164	1
7730	164	1
8270	164	1
8527	164	1
8534	164	1
8723	164	1
9641	164	1
9667	164	1
555	165	1
1363	165	1
1756	165	1
2031	165	1
4525	165	1
6233	165	1
6949	165	1
6962	165	1
8265	165	1
9589	165	1
164	166	1
381	167	1
1161	167	1
1162	167	1
1774	167	1
1805	167	1
8068	167	1
8264	167	1
9739	167	1
8604	168	1
4755	169	1
6275	169	1
905	170	1
5686	170	1
6004	170	1
8857	170	1
8988	170	1
9027	170	1
9171	170	1
9790	170	1
195	171	1
245	171	1
249	171	1
1567	171	1
2533	171	1
3297	171	1
3346	171	1
4624	171	1
5319	171	1
5575	171	1
5931	171	1
6197	171	1
6397	171	1
6580	171	1
6673	171	1
7512	171	1
7808	171	1
8683	171	1
9195	171	1
8702	172	1
1520	173	1
1828	173	1
1968	173	1
2863	173	1
3009	173	1
5943	173	1
5959	173	1
6690	173	1
6703	173	1
7246	173	1
8170	173	1
2568	174	1
2635	174	1
3935	174	1
6275	174	1
2075	175	1
2235	175	1
3065	175	1
3439	175	1
4400	175	1
8534	175	1
9192	175	1
200	176	1
2110	176	1
6961	176	1
8029	176	1
8886	176	1
1789	177	1
18	178	1
2703	178	1
2447	179	1
4305	179	1
2605	180	1
4406	180	1
8307	180	1
1152	181	1
1472	181	1
3743	181	1
4693	181	1
7640	181	1
7677	181	1
4808	182	1
7392	182	1
9045	182	1
9671	182	1
74	183	1
2415	184	1
2765	184	1
3572	184	1
5049	184	1
5224	184	1
548	185	1
1053	185	1
1078	185	1
1818	185	1
4106	185	1
4441	185	1
5567	185	1
5945	185	1
6220	185	1
6627	185	1
8748	185	1
9169	185	1
9825	186	1
3940	187	1
4776	187	1
6942	187	1
6991	188	1
733	189	1
1965	189	1
3371	189	1
3887	189	1
8853	189	1
6033	190	1
6429	190	1
433	191	1
618	191	1
1250	191	1
6445	191	1
6869	191	1
7277	191	1
7994	191	1
8684	191	1
9127	191	1
9835	191	1
339	192	1
1330	192	1
2671	192	1
6006	192	1
6033	192	1
6473	192	1
6988	192	1
7388	192	1
8541	192	1
8917	192	1
9189	192	1
9645	192	1
485	193	1
6132	193	1
7160	193	1
9763	193	1
4233	194	1
171	195	1
6197	195	1
143	196	1
1044	196	1
1180	196	1
6034	196	1
6062	196	1
7729	196	1
9725	196	1
4414	197	1
5492	198	1
5753	199	1
7617	199	1
176	200	1
286	200	1
1388	200	1
1855	200	1
2110	200	1
5633	200	1
5836	200	1
879	201	1
4348	201	1
4167	202	1
8497	203	1
361	204	1
1344	204	1
2536	204	1
5261	204	1
6647	204	1
1697	205	1
5869	205	1
7309	205	1
9168	205	1
2550	206	1
3629	206	1
4487	206	1
1202	207	1
1230	207	1
1324	207	1
3900	207	1
4255	207	1
6454	207	1
6595	207	1
7993	207	1
9238	207	1
9714	207	1
8629	208	1
3229	209	1
8908	209	1
918	210	1
4498	210	1
5119	210	1
6230	210	1
6834	210	1
7126	210	1
8228	210	1
925	211	1
1280	211	1
1374	211	1
1446	211	1
1828	211	1
2522	211	1
2912	211	1
4170	211	1
5559	211	1
6670	211	1
7264	211	1
9077	211	1
9378	211	1
7560	212	1
9637	212	1
2869	213	1
4333	213	1
6898	213	1
2099	214	1
3967	214	1
5338	214	1
5515	214	1
9179	215	1
4013	216	1
6604	216	1
3947	217	1
6056	217	1
6577	217	1
7707	217	1
8239	217	1
1154	218	1
2630	218	1
3564	218	1
5164	218	1
7718	218	1
3999	219	1
1966	220	1
3638	220	1
8298	220	1
9674	220	1
1731	221	1
2008	221	1
9381	221	1
1179	222	1
2905	222	1
4628	222	1
9094	222	1
1281	223	1
1579	223	1
1988	223	1
3349	223	1
3588	223	1
4324	223	1
6132	223	1
6571	223	1
7475	223	1
8278	223	1
3990	224	1
9490	224	1
8855	225	1
4154	226	1
9455	226	1
9782	226	1
2393	227	1
4184	227	1
154	228	1
4270	228	1
5194	228	1
6319	228	1
7109	228	1
1435	229	1
2718	229	1
3615	229	1
3947	229	1
6056	229	1
6616	229	1
7000	229	1
7707	229	1
8244	229	1
4979	230	1
7001	230	1
8029	230	1
9443	230	1
9608	230	1
1517	231	1
2287	231	1
3517	231	1
6342	231	1
6971	231	1
7128	231	1
8365	231	1
8775	231	1
9010	231	1
6632	232	1
92	233	1
911	233	1
995	233	1
1333	233	1
1462	233	1
2193	233	1
2321	233	1
2385	233	1
2575	233	1
3568	233	1
4004	233	1
4287	233	1
4303	233	1
4387	233	1
4476	233	1
4751	233	1
5159	233	1
5689	233	1
5914	233	1
6013	233	1
6150	233	1
6299	233	1
6561	233	1
6653	233	1
6900	233	1
6915	233	1
7205	233	1
8032	233	1
8355	233	1
8766	233	1
8839	233	1
8693	234	1
8274	235	1
9189	235	1
2149	236	1
4348	236	1
22	237	1
394	237	1
3782	237	1
3849	237	1
4392	237	1
7942	237	1
8979	237	1
9286	237	1
1509	238	1
4079	238	1
4234	238	1
9620	238	1
959	239	1
8873	239	1
414	240	1
630	240	1
4339	240	1
4755	240	1
5271	241	1
289	242	1
8684	242	1
4952	243	1
9632	243	1
6267	244	1
171	245	1
4624	245	1
5575	245	1
6580	245	1
6673	245	1
7512	245	1
1048	246	1
2025	246	1
6367	246	1
7215	246	1
7488	246	1
8762	246	1
7997	247	1
9599	247	1
5963	248	1
6286	248	1
6575	248	1
7168	248	1
8159	248	1
171	249	1
4624	249	1
5575	249	1
6580	249	1
6673	249	1
7512	249	1
8683	249	1
863	250	1
2558	250	1
4588	250	1
5088	250	1
5090	250	1
5093	250	1
5094	250	1
7957	250	1
1363	251	1
3715	251	1
9597	251	1
9708	251	1
1580	252	1
5456	252	1
9540	252	1
9646	252	1
644	253	1
803	253	1
4400	253	1
5015	253	1
5564	253	1
5810	253	1
1191	254	1
1702	254	1
2393	254	1
3129	254	1
6196	254	1
817	255	1
1168	255	1
1650	255	1
1743	255	1
2231	255	1
2787	255	1
3017	255	1
3230	255	1
3363	255	1
3686	255	1
4948	255	1
5485	255	1
5559	255	1
6070	255	1
6292	255	1
6670	255	1
6983	255	1
7204	255	1
7210	255	1
7329	255	1
7465	255	1
8071	255	1
9772	255	1
2844	256	1
5524	256	1
9315	257	1
969	258	1
8725	258	1
9825	258	1
5730	259	1
5800	259	1
474	260	1
6078	260	1
9360	260	1
466	261	1
1896	261	1
5684	261	1
6132	261	1
6577	261	1
8935	261	1
519	262	1
1416	262	1
6591	262	1
1574	263	1
1588	263	1
3906	263	1
7384	263	1
5789	264	1
5810	264	1
1101	265	1
1118	265	1
5325	265	1
9677	265	1
398	266	1
3465	266	1
4549	266	1
4724	266	1
5653	266	1
6465	266	1
6600	266	1
6942	266	1
8681	266	1
8921	266	1
4933	267	1
5812	267	1
6291	267	1
5803	268	1
5848	268	1
3582	269	1
4332	269	1
5582	269	1
8053	270	1
26	271	1
321	271	1
2078	271	1
4173	271	1
5275	271	1
9720	271	1
5049	272	1
5270	272	1
4232	273	1
5187	273	1
5883	273	1
5886	273	1
6693	273	1
5107	274	1
6358	274	1
7102	274	1
320	275	1
5438	275	1
3503	276	1
5838	276	1
9479	276	1
598	277	1
1076	277	1
3134	277	1
3289	277	1
3351	277	1
3970	277	1
3994	277	1
4613	277	1
4701	277	1
6396	277	1
6656	277	1
8097	277	1
9076	277	1
9629	277	1
8815	278	1
596	279	1
1386	279	1
9675	279	1
1382	280	1
6505	280	1
7169	281	1
883	282	1
1442	282	1
6038	282	1
8387	282	1
9163	282	1
3094	283	1
2812	284	1
3045	284	1
3665	284	1
8642	284	1
679	285	1
4727	285	1
81	286	1
200	286	1
443	286	1
674	286	1
828	286	1
852	286	1
1292	286	1
1472	286	1
1712	286	1
1783	286	1
2319	286	1
2361	286	1
3567	286	1
3588	286	1
3852	286	1
3947	286	1
3948	286	1
4279	286	1
5282	286	1
5368	286	1
5551	286	1
5664	286	1
5874	286	1
6004	286	1
6056	286	1
6396	286	1
6696	286	1
6707	286	1
6875	286	1
7339	286	1
7547	286	1
7707	286	1
8244	286	1
8299	286	1
8427	286	1
8526	286	1
8733	286	1
9116	286	1
9134	286	1
9423	286	1
9492	286	1
9782	286	1
389	287	1
1712	287	1
7547	287	1
481	288	1
4083	288	1
8517	288	1
242	289	1
5473	289	1
6989	289	1
8585	289	1
8684	289	1
9518	289	1
2227	290	1
3952	290	1
3443	291	1
7893	291	1
8442	291	1
5310	292	1
3583	293	1
6374	293	1
9558	293	1
1392	294	1
1988	294	1
4130	294	1
5658	294	1
6270	294	1
8268	294	1
8455	294	1
8705	294	1
630	295	1
3921	295	1
4193	295	1
297	296	1
7482	296	1
296	297	1
423	297	1
5223	297	1
7482	297	1
568	298	1
944	298	1
1079	298	1
2372	298	1
3340	298	1
3553	298	1
4318	298	1
5151	298	1
5647	298	1
7446	298	1
9536	298	1
430	299	1
1463	299	1
2105	299	1
5613	299	1
5677	299	1
5982	299	1
6424	299	1
7718	299	1
9514	299	1
9734	299	1
3031	300	1
3355	300	1
3587	300	1
4687	300	1
6125	300	1
7905	300	1
9279	300	1
1181	301	1
9383	301	1
4059	302	1
5628	302	1
6149	302	1
7475	302	1
9680	302	1
119	303	1
1456	303	1
1630	303	1
2705	303	1
2849	303	1
4021	303	1
4047	303	1
5635	303	1
6403	303	1
7438	303	1
8344	303	1
8885	303	1
2298	304	1
2844	304	1
3361	305	1
3975	305	1
4194	305	1
4307	305	1
5084	305	1
6079	305	1
6356	305	1
7782	305	1
7906	305	1
8238	305	1
8655	305	1
8783	306	1
9504	306	1
4020	307	1
538	308	1
3761	308	1
3775	308	1
5903	308	1
7581	308	1
1166	309	1
3065	310	1
5252	311	1
6503	311	1
5222	312	1
381	313	1
864	313	1
982	313	1
1159	313	1
1162	313	1
2126	313	1
2780	313	1
3643	313	1
3994	313	1
5664	313	1
6132	313	1
7608	313	1
8068	313	1
8205	313	1
8264	313	1
9169	313	1
9629	313	1
9739	313	1
1540	314	1
2667	314	1
3121	314	1
4815	314	1
6811	314	1
8763	314	1
9434	314	1
316	315	1
324	315	1
530	315	1
696	315	1
1754	315	1
1953	315	1
2300	315	1
7393	315	1
8559	315	1
9166	315	1
9381	315	1
9508	315	1
9578	315	1
9825	315	1
315	316	1
486	316	1
1287	316	1
1640	316	1
1953	316	1
6608	316	1
6784	316	1
7609	316	1
7674	316	1
8479	316	1
9166	316	1
9375	316	1
9469	316	1
9825	316	1
4405	317	1
4714	317	1
5158	317	1
3655	318	1
5171	318	1
5174	318	1
5390	318	1
9830	318	1
3433	319	1
7542	319	1
9756	319	1
275	320	1
5438	320	1
26	321	1
271	321	1
1521	321	1
1571	321	1
3554	321	1
3916	321	1
4247	321	1
4448	321	1
5269	321	1
5387	321	1
5569	321	1
6376	321	1
9720	321	1
5154	322	1
6511	322	1
2347	323	1
6	324	1
315	324	1
1722	324	1
1865	324	1
2082	324	1
2685	324	1
3344	324	1
3892	324	1
4060	324	1
5140	324	1
5161	324	1
5205	324	1
5247	324	1
5447	324	1
5517	324	1
6611	324	1
7554	324	1
7652	324	1
8231	324	1
8559	324	1
8849	324	1
9381	324	1
4200	325	1
6697	326	1
139	327	1
830	327	1
930	327	1
1774	327	1
2099	327	1
2179	327	1
2602	327	1
2718	327	1
4890	327	1
5190	327	1
6036	327	1
6377	327	1
6934	327	1
8548	327	1
8604	327	1
8769	327	1
8968	327	1
9514	327	1
4034	328	1
7758	329	1
8201	330	1
1699	331	1
786	332	1
6071	332	1
7350	333	1
2597	334	1
4459	334	1
5513	334	1
7399	334	1
1003	335	1
1803	335	1
2775	335	1
2967	335	1
3121	335	1
3386	335	1
6038	335	1
6967	335	1
7738	335	1
7841	335	1
706	336	1
5877	336	1
3745	337	1
2228	338	1
9497	338	1
192	339	1
975	339	1
1311	339	1
2463	339	1
4259	339	1
6033	339	1
7388	339	1
7997	339	1
8403	339	1
8917	339	1
9645	339	1
628	340	1
2012	340	1
2617	340	1
3030	340	1
4169	340	1
669	341	1
1209	341	1
1445	341	1
1800	341	1
4063	341	1
6715	341	1
9619	341	1
2573	342	1
6314	342	1
6401	342	1
6764	342	1
7180	342	1
7355	343	1
4404	344	1
4022	345	1
4332	345	1
590	346	1
4127	346	1
4451	346	1
6830	346	1
3455	347	1
1124	348	1
6922	348	1
8189	348	1
9722	348	1
3369	349	1
5136	349	1
702	350	1
907	350	1
3529	350	1
8761	350	1
9441	350	1
146	351	1
402	351	1
536	351	1
683	351	1
841	351	1
918	351	1
1181	351	1
1323	351	1
1784	351	1
2249	351	1
2300	351	1
2341	351	1
3028	351	1
4070	351	1
4404	351	1
4480	351	1
5555	351	1
5615	351	1
5817	351	1
5830	351	1
6066	351	1
6298	351	1
6312	351	1
6625	351	1
7201	351	1
7264	351	1
7392	351	1
7427	351	1
8025	351	1
8211	351	1
8650	351	1
8969	351	1
9352	351	1
9383	351	1
9469	351	1
2581	352	1
4896	352	1
4605	353	1
1661	354	1
7423	355	1
4684	356	1
2561	357	1
359	358	1
495	358	1
1407	358	1
1451	358	1
1452	358	1
1472	358	1
2372	358	1
2533	358	1
2635	358	1
2909	358	1
3190	358	1
3450	358	1
4091	358	1
4130	358	1
4154	358	1
4336	358	1
4658	358	1
4847	358	1
4896	358	1
4898	358	1
5681	358	1
6268	358	1
6270	358	1
6396	358	1
6857	358	1
7121	358	1
7853	358	1
8268	358	1
8459	358	1
8692	358	1
9018	358	1
9230	358	1
358	359	1
733	359	1
2737	359	1
3887	359	1
4091	359	1
5190	359	1
5999	359	1
6270	359	1
6857	359	1
567	360	1
6292	360	1
6536	360	1
204	361	1
385	361	1
1171	361	1
6647	361	1
8114	361	1
429	362	1
1346	362	1
2110	362	1
2180	362	1
2384	362	1
2611	362	1
2780	362	1
2860	362	1
4464	362	1
4898	362	1
5389	362	1
5658	362	1
6254	362	1
6362	362	1
6791	362	1
7191	362	1
7239	362	1
7264	362	1
8009	362	1
9102	362	1
9767	362	1
364	363	1
363	364	1
1281	364	1
1682	364	1
7695	364	1
2618	365	1
4162	365	1
9772	366	1
769	367	1
877	367	1
2805	367	1
3222	367	1
3235	367	1
3700	367	1
3966	367	1
4389	367	1
6195	367	1
8351	367	1
4630	368	1
1088	369	1
2938	369	1
3114	369	1
4269	369	1
4414	369	1
4493	369	1
871	370	1
1581	370	1
5204	370	1
1238	371	1
1943	371	1
5049	371	1
5099	371	1
6268	371	1
6874	371	1
7220	371	1
7244	371	1
7583	371	1
9148	371	1
373	372	1
372	373	1
2005	374	1
2606	374	1
1454	375	1
4953	375	1
7438	375	1
2235	376	1
3655	376	1
4185	376	1
4815	376	1
5936	376	1
8453	376	1
8534	376	1
9192	376	1
3924	377	1
7602	377	1
2933	378	1
3303	378	1
1361	379	1
4263	379	1
5188	380	1
167	381	1
313	381	1
982	381	1
1161	381	1
1162	381	1
1774	381	1
1805	381	1
3315	381	1
3720	381	1
3867	381	1
3868	381	1
3923	381	1
4064	381	1
4613	381	1
6132	381	1
6354	381	1
7041	381	1
7475	381	1
7600	381	1
8264	381	1
8496	381	1
8518	381	1
8610	381	1
9551	381	1
9696	381	1
9739	381	1
688	382	1
858	382	1
1813	382	1
5162	382	1
8478	382	1
8879	382	1
495	383	1
1855	383	1
2058	383	1
4130	383	1
4623	383	1
5325	383	1
8459	383	1
8692	383	1
1404	384	1
2855	384	1
3650	384	1
4156	384	1
5746	384	1
7071	384	1
8203	384	1
8652	384	1
8711	384	1
361	385	1
1088	385	1
2646	385	1
4664	385	1
5033	385	1
5417	385	1
5846	385	1
4167	386	1
2231	387	1
3017	387	1
4375	387	1
390	388	1
1978	388	1
2347	388	1
3004	388	1
3029	388	1
3717	388	1
4260	388	1
5827	388	1
5924	388	1
6246	388	1
6409	388	1
7226	388	1
8270	388	1
8434	388	1
8582	388	1
9376	388	1
9389	388	1
9461	388	1
9666	388	1
287	389	1
1712	389	1
7547	389	1
388	390	1
5827	390	1
8270	390	1
8582	390	1
6612	391	1
7910	391	1
42	392	1
852	392	1
2139	392	1
3567	392	1
5803	392	1
6483	392	1
423	393	1
1759	393	1
2781	393	1
5523	393	1
6188	393	1
7498	393	1
7998	393	1
8015	393	1
8440	393	1
22	394	1
237	394	1
3782	394	1
3849	394	1
4392	394	1
7942	394	1
8979	394	1
9286	394	1
161	395	1
3547	395	1
694	396	1
2617	396	1
2948	396	1
7645	396	1
4040	397	1
4867	397	1
266	398	1
3465	398	1
9248	399	1
867	400	1
1463	400	1
1475	400	1
1690	400	1
1938	400	1
4462	400	1
5446	400	1
5580	400	1
5613	400	1
5928	400	1
6598	400	1
8594	400	1
4598	401	1
351	402	1
8632	402	1
629	403	1
4224	403	1
5549	403	1
6195	403	1
9412	403	1
9634	403	1
9758	403	1
7152	404	1
9410	404	1
6649	405	1
6978	405	1
7024	406	1
7199	406	1
7377	406	1
8110	406	1
8278	406	1
766	407	1
1016	407	1
1438	407	1
3088	407	1
4245	407	1
8633	407	1
905	408	1
2819	408	1
1167	409	1
2483	409	1
8099	409	1
9609	409	1
669	410	1
702	410	1
773	410	1
1278	410	1
1957	410	1
2656	410	1
3551	410	1
3575	410	1
3969	410	1
6279	410	1
6323	410	1
7576	410	1
8446	410	1
8460	410	1
9180	410	1
2072	411	1
3190	411	1
